t,hour,customer_id,category,uid,qty,cause
173,7,64,Bakery and Bread,,5,closed
173,7,64,Dairy and Eggs,,4,closed
173,7,64,Frozen Foods,,7,closed
173,7,64,Pantry Staples and Packaged Goods,,4,closed
173,7,64,Seafood,,2,closed
173,7,64,Meat and Poultry,,5,closed
173,7,64,Alcoholic Beverages,,1,closed
173,7,64,Fresh Produce,,7,closed
173,7,64,Snacks and Confectionery,,1,closed
173,7,64,Beverages (Non-Alcoholic),,3,closed
173,7,64,Household and Cleaning Supplies,,1,closed
173,7,168,Meat and Poultry,,2,closed
173,7,168,Frozen Foods,,1,closed
173,7,168,Seafood,,2,closed
173,7,168,Snacks and Confectionery,,1,closed
173,7,168,Dairy and Eggs,,9,closed
173,7,168,Pantry Staples and Packaged Goods,,4,closed
173,7,168,Bakery and Bread,,4,closed
173,7,168,Fresh Produce,,2,closed
173,7,168,Beverages (Non-Alcoholic),,1,closed
173,8,22,Bakery and Bread,BB-PAS-008,2,stockout
173,8,22,Bakery and Bread,,1,outside
173,8,22,Frozen Foods,FF-FVG-009,1,budget
173,8,101,Alcoholic Beverages,AB-SPI-010,1,budget
173,8,101,Frozen Foods,,4,budget
173,8,217,Snacks and Confectionery,,2,outside
173,8,217,Meat and Poultry,,4,outside
173,8,217,Beverages (Non-Alcoholic),,1,outside
173,8,217,Seafood,SF-SPR-004,2,budget
173,8,217,Dairy and Eggs,,10,budget
173,8,217,Pantry Staples and Packaged Goods,,5,budget
173,8,217,Household and Cleaning Supplies,,1,budget
173,9,46,Bakery and Bread,BB-BKG-009,1,stockout
173,9,46,Bakery and Bread,BB-FBR-009,1,budget
173,9,46,Snacks and Confectionery,,1,budget
173,9,133,Alcoholic Beverages,AB-SPI-010,1,budget
173,9,133,Seafood,,1,budget
173,9,133,Snacks and Confectionery,,1,budget
173,9,186,Meat and Poultry,,2,outside
173,9,234,Snacks and Confectionery,SC-CAN-002,1,budget
173,9,234,Fresh Produce,,4,budget
173,9,239,Beverages (Non-Alcoholic),,2,outside
173,9,239,Meat and Poultry,,4,outside
173,9,239,Pantry Staples and Packaged Goods,PP-CNG-007,1,stockout
173,9,239,Personal Care and Health,PH-TOI-012,1,budget
173,9,239,Seafood,,2,budget
173,9,239,Snacks and Confectionery,,2,budget
173,10,25,Alcoholic Beverages,AB-SPI-010,1,budget
173,10,25,Meat and Poultry,,3,budget
173,10,25,Bakery and Bread,,12,budget
173,10,25,Personal Care and Health,,1,budget
173,10,25,Pantry Staples and Packaged Goods,,8,budget
173,10,25,Dairy and Eggs,,14,budget
173,10,25,Frozen Foods,,6,budget
173,10,25,Beverages (Non-Alcoholic),,3,budget
173,10,25,Fresh Produce,,3,budget
173,10,25,Snacks and Confectionery,,1,budget
173,10,60,Seafood,SF-SPR-004,1,stockout
173,10,60,Seafood,SF-SPR-007,1,budget
173,10,60,Bakery and Bread,,4,budget
173,10,60,Fresh Produce,,4,budget
173,10,60,Meat and Poultry,,2,budget
173,10,60,Frozen Foods,,2,budget
173,10,60,Snacks and Confectionery,,1,budget
173,10,72,Dairy and Eggs,DE-MIL-009,8,budget
173,10,72,Meat and Poultry,,1,budget
173,10,72,Fresh Produce,,2,budget
173,10,72,Beverages (Non-Alcoholic),,2,budget
173,10,72,Bakery and Bread,,5,budget
173,10,72,Personal Care and Health,,1,budget
173,10,72,Frozen Foods,,2,budget
173,10,72,Pantry Staples and Packaged Goods,,2,budget
173,10,72,Snacks and Confectionery,,1,budget
173,10,72,Seafood,,1,budget
173,10,110,Fresh Produce,,6,outside
173,10,110,Pantry Staples and Packaged Goods,,2,outside
173,10,110,Bakery and Bread,,2,outside
173,10,110,Alcoholic Beverages,AB-SPI-010,1,budget
173,10,110,Meat and Poultry,,1,budget
173,10,110,Beverages (Non-Alcoholic),,1,budget
173,10,136,Meat and Poultry,,1,outside
173,10,136,Bakery and Bread,,1,outside
173,10,140,Fresh Produce,,4,outside
173,10,140,Dairy and Eggs,,6,outside
173,10,140,Meat and Poultry,,2,outside
173,10,142,Pantry Staples and Packaged Goods,PP-OIL-005,5,stockout
173,10,142,Pantry Staples and Packaged Goods,,1,outside
173,10,142,Personal Care and Health,PH-TOI-012,1,budget
173,10,142,Seafood,,1,budget
173,10,142,Snacks and Confectionery,,2,budget
173,10,181,Alcoholic Beverages,AB-SPI-006,1,budget
173,10,181,Bakery and Bread,,6,budget
173,10,181,Seafood,,3,budget
173,10,181,Fresh Produce,,7,budget
173,10,181,Beverages (Non-Alcoholic),,4,budget
173,10,181,Dairy and Eggs,,4,budget
173,10,246,Fresh Produce,,2,outside
173,10,246,Pantry Staples and Packaged Goods,PP-CNG-007,6,budget
173,10,246,Bakery and Bread,,5,budget
173,10,246,Meat and Poultry,,3,budget
173,10,246,Frozen Foods,,1,budget
173,10,246,Dairy and Eggs,,5,budget
173,10,246,Snacks and Confectionery,,1,budget
173,10,246,Seafood,,1,budget
173,10,251,Seafood,SF-SPR-004,1,budget
173,10,251,Snacks and Confectionery,,1,budget
173,10,251,Personal Care and Health,,1,budget
173,10,251,Alcoholic Beverages,,1,budget
173,10,251,Pantry Staples and Packaged Goods,,15,budget
173,11,49,Frozen Foods,FF-ICE-008,1,budget
173,11,90,Meat and Poultry,MP-CHI-007,2,stockout
173,11,90,Meat and Poultry,MP-PRM-009,1,stockout
173,11,90,Meat and Poultry,MP-PRM-007,1,budget
173,11,90,Bakery and Bread,,3,budget
173,11,90,Pantry Staples and Packaged Goods,,6,budget
173,11,90,Fresh Produce,,4,budget
173,11,90,Beverages (Non-Alcoholic),,2,budget
173,11,90,Snacks and Confectionery,,1,budget
173,11,90,Frozen Foods,,2,budget
173,11,117,Beverages (Non-Alcoholic),,8,outside
173,11,117,Fresh Produce,,13,outside
173,11,117,Household and Cleaning Supplies,HC-CAG-011,2,budget
173,11,117,Meat and Poultry,,9,budget
173,11,117,Pantry Staples and Packaged Goods,,21,budget
173,11,117,Personal Care and Health,,2,budget
173,11,117,Seafood,,2,budget
173,11,117,Snacks and Confectionery,,2,budget
173,11,147,Fresh Produce,,5,outside
173,11,147,Bakery and Bread,BB-BKG-009,6,budget
173,11,147,Beverages (Non-Alcoholic),,3,budget
173,11,147,Pantry Staples and Packaged Goods,,2,budget
173,11,147,Dairy and Eggs,,5,budget
173,11,147,Meat and Poultry,,1,budget
173,11,147,Seafood,,1,budget
173,11,147,Frozen Foods,,2,budget
173,11,166,Bakery and Bread,,5,outside
173,11,166,Personal Care and Health,PH-WEL-012,1,budget
173,11,166,Pantry Staples and Packaged Goods,,6,budget
173,11,166,Fresh Produce,,4,budget
173,11,166,Dairy and Eggs,,10,budget
173,11,166,Meat and Poultry,,2,budget
173,11,166,Beverages (Non-Alcoholic),,3,budget
173,11,166,Seafood,,2,budget
173,11,174,Pantry Staples and Packaged Goods,,2,outside
173,11,174,Beverages (Non-Alcoholic),,5,outside
173,11,174,Meat and Poultry,,8,outside
173,11,174,Frozen Foods,,5,outside
173,11,174,Bakery and Bread,,5,outside
173,11,174,Fresh Produce,FP-HER-008,6,stockout
173,11,174,Fresh Produce,FP-VEG-007,6,budget
173,11,174,Snacks and Confectionery,,2,budget
173,11,191,Beverages (Non-Alcoholic),BN-JUI-006,1,stockout
173,11,191,Frozen Foods,FF-FVG-008,2,budget
173,11,191,Bakery and Bread,,3,budget
173,11,191,Fresh Produce,,2,budget
173,11,221,Alcoholic Beverages,AB-SPI-004,1,budget
173,11,221,Snacks and Confectionery,,1,budget
173,11,221,Dairy and Eggs,,10,budget
173,12,74,Pantry Staples and Packaged Goods,,4,outside
173,12,77,Bakery and Bread,,1,outside
173,12,77,Household and Cleaning Supplies,,1,outside
173,12,77,Pantry Staples and Packaged Goods,,11,outside
173,12,77,Meat and Poultry,,6,outside
173,12,77,Frozen Foods,,1,outside
173,12,77,Seafood,SF-SPR-009,1,budget
173,12,77,Snacks and Confectionery,,1,budget
173,12,108,Meat and Poultry,MP-PRM-007,3,stockout
173,12,108,Meat and Poultry,MP-PRM-009,3,budget
173,12,108,Pantry Staples and Packaged Goods,,7,budget
173,12,108,Snacks and Confectionery,,3,budget
173,12,108,Seafood,,2,budget
173,12,108,Personal Care and Health,,1,budget
173,12,153,Meat and Poultry,,4,outside
173,12,153,Fresh Produce,,5,outside
173,12,153,Frozen Foods,,2,outside
173,12,153,Pantry Staples and Packaged Goods,,2,outside
173,12,153,Seafood,,1,outside
173,12,153,Snacks and Confectionery,,1,outside
173,12,200,Fresh Produce,,2,outside
173,12,200,Beverages (Non-Alcoholic),BN-BTW-009,2,budget
173,12,200,Bakery and Bread,,3,budget
173,12,200,Seafood,,1,budget
173,12,200,Personal Care and Health,,1,budget
173,12,200,Snacks and Confectionery,,1,budget
173,12,200,Frozen Foods,,1,budget
173,12,203,Beverages (Non-Alcoholic),,1,outside
173,12,213,Frozen Foods,,3,outside
173,12,213,Personal Care and Health,,1,outside
173,12,213,Seafood,,1,outside
173,12,213,Meat and Poultry,,4,outside
173,12,213,Dairy and Eggs,,6,outside
173,12,213,Bakery and Bread,,2,outside
173,12,215,Seafood,SF-SPR-009,1,budget
173,12,215,Beverages (Non-Alcoholic),,2,budget
173,12,215,Pantry Staples and Packaged Goods,,1,budget
173,12,215,Frozen Foods,,1,budget
173,12,215,Snacks and Confectionery,,1,budget
173,12,215,Meat and Poultry,,1,budget
173,12,235,Frozen Foods,,2,outside
173,12,235,Pantry Staples and Packaged Goods,,2,outside
173,12,235,Seafood,SF-SPR-007,1,budget
173,12,235,Snacks and Confectionery,,1,budget
173,13,23,Fresh Produce,,6,outside
173,13,23,Bakery and Bread,BB-BKG-009,1,stockout
173,13,23,Beverages (Non-Alcoholic),BN-BTW-009,1,budget
173,13,23,Pantry Staples and Packaged Goods,,4,budget
173,13,23,Snacks and Confectionery,,1,budget
173,13,70,Seafood,,4,outside
173,13,70,Frozen Foods,FF-ICE-009,1,stockout
173,13,85,Seafood,,1,outside
173,13,85,Alcoholic Beverages,AB-SPI-001,1,budget
173,13,86,Snacks and Confectionery,SC-CHO-012,1,budget
173,13,86,Seafood,,2,budget
173,13,146,Pantry Staples and Packaged Goods,,3,outside
173,13,146,Frozen Foods,,1,outside
173,13,146,Snacks and Confectionery,SC-CAN-012,1,budget
173,13,170,Pantry Staples and Packaged Goods,,1,outside
173,13,170,Meat and Poultry,MP-PRM-007,1,budget
173,13,170,Fresh Produce,,5,budget
173,13,170,Beverages (Non-Alcoholic),,2,budget
173,13,170,Dairy and Eggs,,6,budget
173,13,170,Frozen Foods,,1,budget
173,13,170,Personal Care and Health,,1,budget
173,13,236,Bakery and Bread,BB-FBR-009,3,budget
173,14,34,Alcoholic Beverages,,1,outside
173,14,34,Beverages (Non-Alcoholic),,4,outside
173,14,34,Meat and Poultry,MP-POR-007,3,stockout
173,14,34,Pantry Staples and Packaged Goods,PP-CNG-005,9,stockout
173,14,34,Pantry Staples and Packaged Goods,PP-CNG-004,9,budget
173,14,34,Seafood,,2,budget
173,14,34,Frozen Foods,,2,budget
173,14,34,Personal Care and Health,,1,budget
173,14,35,Pantry Staples and Packaged Goods,,4,outside
173,14,35,Fresh Produce,,5,outside
173,14,35,Personal Care and Health,PH-OTC-012,1,budget
173,14,35,Frozen Foods,,1,budget
173,14,165,Beverages (Non-Alcoholic),BN-BTW-009,1,budget
173,14,165,Seafood,,1,budget
173,15,83,Dairy and Eggs,DE-MIL-009,4,budget
173,15,83,Fresh Produce,,3,budget
173,15,83,Frozen Foods,,4,budget
173,15,83,Meat and Poultry,,4,budget
173,15,83,Pantry Staples and Packaged Goods,,5,budget
173,15,83,Personal Care and Health,,1,budget
173,15,83,Seafood,,1,budget
173,15,89,Pantry Staples and Packaged Goods,,10,outside
173,15,89,Snacks and Confectionery,,1,outside
173,15,89,Household and Cleaning Supplies,HC-PAP-011,1,budget
173,15,187,Meat and Poultry,MP-PRM-008,1,stockout
173,15,187,Meat and Poultry,MP-PRM-007,1,budget
173,15,187,Pantry Staples and Packaged Goods,,4,budget
173,15,187,Seafood,,2,budget
173,15,231,Alcoholic Beverages,AB-WIN-010,1,budget
173,15,231,Seafood,,1,budget
173,15,231,Snacks and Confectionery,,1,budget
173,15,232,Seafood,SF-SPR-007,1,stockout
173,15,232,Seafood,SF-SPR-004,1,budget
173,15,232,Household and Cleaning Supplies,,1,budget
173,15,244,Seafood,,6,outside
173,15,244,Meat and Poultry,MP-CHI-007,7,stockout
173,15,244,Meat and Poultry,,7,outside
173,15,244,Bakery and Bread,,2,outside
173,15,244,Pantry Staples and Packaged Goods,PP-PAS-011,5,stockout
173,15,244,Snacks and Confectionery,SC-CAN-012,1,budget
173,15,244,Dairy and Eggs,,4,budget
173,15,244,Household and Cleaning Supplies,,1,budget
173,16,13,Meat and Poultry,,3,outside
173,16,13,Beverages (Non-Alcoholic),,2,outside
173,16,13,Pantry Staples and Packaged Goods,PP-OIL-005,1,stockout
173,16,13,Pantry Staples and Packaged Goods,,1,outside
173,16,13,Frozen Foods,FF-FVG-008,1,budget
173,16,194,Meat and Poultry,,3,outside
173,16,194,Beverages (Non-Alcoholic),,2,outside
173,16,194,Pantry Staples and Packaged Goods,,4,outside
173,16,194,Frozen Foods,,2,outside
173,16,194,Snacks and Confectionery,,1,outside
173,16,238,Dairy and Eggs,,4,outside
173,16,238,Meat and Poultry,MP-PRM-007,1,stockout
173,16,238,Frozen Foods,FF-ICE-009,1,budget
173,16,248,Alcoholic Beverages,AB-SPI-001,1,budget
173,16,248,Bakery and Bread,,5,budget
173,16,248,Fresh Produce,,4,budget
173,16,248,Frozen Foods,,4,budget
173,16,248,Meat and Poultry,,2,budget
173,16,258,Alcoholic Beverages,,1,outside
173,16,258,Beverages (Non-Alcoholic),,3,outside
173,16,258,Bakery and Bread,BB-PAS-008,6,stockout
173,16,258,Bakery and Bread,BB-BKG-009,6,budget
173,16,258,Pantry Staples and Packaged Goods,,7,budget
173,16,258,Meat and Poultry,,1,budget
173,17,88,Pantry Staples and Packaged Goods,PP-CNG-006,3,budget
173,17,88,Snacks and Confectionery,,2,budget
173,17,88,Seafood,,1,budget
173,17,109,Seafood,SF-SPR-007,1,budget
173,17,109,Snacks and Confectionery,,1,budget
173,17,109,Meat and Poultry,,3,budget
173,17,209,Personal Care and Health,PH-WEL-012,1,budget
173,17,209,Fresh Produce,,5,budget
173,17,209,Bakery and Bread,,7,budget
173,17,209,Seafood,,2,budget
173,17,209,Meat and Poultry,,3,budget
173,17,209,Snacks and Confectionery,,1,budget
173,17,214,Bakery and Bread,BB-PAS-007,3,stockout
173,17,214,Beverages (Non-Alcoholic),,2,outside
173,17,214,Snacks and Confectionery,SC-NUT-003,1,budget
173,17,214,Alcoholic Beverages,,1,budget
173,18,42,Snacks and Confectionery,SC-NUT-003,1,budget
173,18,42,Meat and Poultry,,7,budget
173,18,42,Beverages (Non-Alcoholic),,3,budget
173,18,42,Dairy and Eggs,,21,budget
173,18,42,Pantry Staples and Packaged Goods,,6,budget
173,18,42,Fresh Produce,,8,budget
173,18,42,Bakery and Bread,,5,budget
173,18,42,Seafood,,2,budget
173,18,42,Frozen Foods,,5,budget
173,18,92,Pantry Staples and Packaged Goods,,2,outside
173,18,92,Household and Cleaning Supplies,HC-PAP-011,1,budget
173,18,100,Fresh Produce,,6,outside
173,18,100,Beverages (Non-Alcoholic),,4,outside
173,18,100,Snacks and Confectionery,SC-CHO-012,2,budget
173,18,100,Meat and Poultry,,2,budget
173,18,100,Seafood,,1,budget
173,18,226,Fresh Produce,,3,outside
173,18,226,Meat and Poultry,,1,outside
173,18,226,Pantry Staples and Packaged Goods,,5,outside
173,18,226,Personal Care and Health,PH-WEL-012,1,budget
173,18,226,Seafood,,1,budget
173,18,226,Snacks and Confectionery,,1,budget
173,19,12,Fresh Produce,,8,outside
173,19,12,Household and Cleaning Supplies,HC-DET-011,1,budget
173,19,113,Meat and Poultry,,1,outside
173,19,113,Pantry Staples and Packaged Goods,,8,outside
173,19,113,Bakery and Bread,,4,outside
173,19,113,Dairy and Eggs,,8,outside
173,19,113,Frozen Foods,,5,outside
173,19,113,Seafood,,1,outside
173,19,158,Snacks and Confectionery,SC-NUT-011,2,budget
173,19,158,Meat and Poultry,,6,budget
173,19,158,Pantry Staples and Packaged Goods,,3,budget
173,19,158,Alcoholic Beverages,,1,budget
173,19,158,Personal Care and Health,,1,budget
173,19,206,Seafood,,4,outside
173,19,206,Dairy and Eggs,,5,outside
173,19,206,Beverages (Non-Alcoholic),,4,outside
173,19,206,Frozen Foods,,3,outside
173,19,206,Meat and Poultry,,2,outside
173,19,206,Personal Care and Health,PH-VIT-012,1,budget
173,19,207,Fresh Produce,,5,outside
173,19,207,Bakery and Bread,,6,outside
173,19,207,Meat and Poultry,,2,outside
173,19,207,Frozen Foods,FF-FVG-008,4,stockout
173,19,207,Personal Care and Health,PH-WEL-011,1,budget
173,20,37,Frozen Foods,,1,closed
173,20,37,Fresh Produce,,3,closed
173,20,37,Pantry Staples and Packaged Goods,,9,closed
173,20,37,Dairy and Eggs,,6,closed
174,1,18,Alcoholic Beverages,,1,closed
174,1,18,Snacks and Confectionery,,1,closed
174,1,18,Dairy and Eggs,,5,closed
174,1,18,Fresh Produce,,3,closed
174,1,18,Meat and Poultry,,3,closed
174,1,18,Beverages (Non-Alcoholic),,3,closed
174,1,18,Pantry Staples and Packaged Goods,,8,closed
174,1,18,Bakery and Bread,,3,closed
174,9,81,Meat and Poultry,MP-PRM-009,1,budget
174,9,81,Bakery and Bread,,5,budget
174,9,81,Household and Cleaning Supplies,,1,budget
174,9,81,Fresh Produce,,6,budget
174,9,169,Fresh Produce,,2,outside
174,9,169,Seafood,SF-SPR-004,1,stockout
174,9,169,Seafood,SF-SPR-007,1,budget
174,9,169,Snacks and Confectionery,,1,budget
174,10,27,Alcoholic Beverages,,1,outside
174,10,27,Meat and Poultry,MP-PRM-006,1,stockout
174,10,27,Dairy and Eggs,DE-MIL-009,7,budget
174,10,27,Frozen Foods,,1,budget
174,10,27,Seafood,,1,budget
174,10,28,Alcoholic Beverages,AB-SPI-006,1,budget
174,10,28,Beverages (Non-Alcoholic),,7,budget
174,10,28,Dairy and Eggs,,15,budget
174,10,28,Household and Cleaning Supplies,,1,budget
174,10,175,Snacks and Confectionery,SC-SAV-003,2,budget
174,10,179,Fresh Produce,FP-HER-009,4,stockout
174,10,179,Fresh Produce,FP-HER-008,4,budget
174,10,179,Frozen Foods,,4,budget
174,10,179,Meat and Poultry,,5,budget
174,10,179,Pantry Staples and Packaged Goods,,3,budget
174,10,179,Personal Care and Health,,1,budget
174,10,179,Seafood,,1,budget
174,10,179,Snacks and Confectionery,,1,budget
174,10,179,Household and Cleaning Supplies,,1,budget
174,11,29,Snacks and Confectionery,SC-CHO-012,1,budget
174,11,29,Pantry Staples and Packaged Goods,,9,budget
174,11,29,Household and Cleaning Supplies,,1,budget
174,11,236,Meat and Poultry,MP-PRM-007,3,budget
174,11,236,Bakery and Bread,,7,budget
174,11,236,Fresh Produce,,9,budget
174,11,236,Dairy and Eggs,,13,budget
174,12,154,Bakery and Bread,BB-BKG-009,3,budget
174,13,63,Beverages (Non-Alcoholic),,2,outside
174,13,200,Household and Cleaning Supplies,HC-KIT-010,1,budget
174,14,36,Frozen Foods,,1,outside
174,14,36,Bakery and Bread,BB-BKG-007,2,budget
174,14,36,Dairy and Eggs,,2,budget
174,14,36,Seafood,,1,budget
174,14,36,Fresh Produce,,1,budget
174,14,36,Pantry Staples and Packaged Goods,,1,budget
174,14,227,Bakery and Bread,,1,outside
174,14,227,Pantry Staples and Packaged Goods,PP-OIL-005,1,stockout
174,14,227,Pantry Staples and Packaged Goods,,1,outside
174,14,227,Meat and Poultry,,1,outside
174,15,10,Frozen Foods,,3,outside
174,15,10,Pantry Staples and Packaged Goods,,10,outside
174,15,10,Fresh Produce,,5,outside
174,15,10,Bakery and Bread,,1,outside
174,15,10,Snacks and Confectionery,SC-SAV-003,1,budget
174,17,19,Bakery and Bread,,4,outside
174,17,76,Seafood,,1,outside
174,17,76,Frozen Foods,FF-FVG-008,3,budget
174,17,76,Pantry Staples and Packaged Goods,,7,budget
174,17,76,Dairy and Eggs,,12,budget
174,17,76,Meat and Poultry,,4,budget
174,17,76,Bakery and Bread,,5,budget
174,17,76,Fresh Produce,,9,budget
174,17,76,Beverages (Non-Alcoholic),,4,budget
174,17,190,Bakery and Bread,BB-BKG-007,4,stockout
174,17,190,Bakery and Bread,BB-BKG-009,4,budget
174,17,190,Frozen Foods,,2,budget
174,17,190,Beverages (Non-Alcoholic),,2,budget
174,18,94,Beverages (Non-Alcoholic),BN-BTW-009,2,budget
174,18,94,Dairy and Eggs,,12,budget
174,18,112,Bakery and Bread,,2,outside
174,18,112,Meat and Poultry,,4,outside
174,18,112,Pantry Staples and Packaged Goods,,5,outside
174,18,112,Personal Care and Health,,1,outside
174,18,112,Seafood,,1,outside
174,18,112,Frozen Foods,,3,outside
174,18,112,Fresh Produce,,2,outside
174,18,165,Beverages (Non-Alcoholic),BN-BTW-009,1,budget
174,18,165,Seafood,,1,budget
174,18,165,Snacks and Confectionery,,1,budget
174,18,196,Pantry Staples and Packaged Goods,,2,outside
174,18,196,Beverages (Non-Alcoholic),BN-BTW-009,2,stockout
174,19,8,Fresh Produce,,6,outside
174,19,8,Meat and Poultry,MP-PRM-007,2,stockout
174,19,8,Bakery and Bread,BB-FBR-009,6,stockout
174,19,8,Seafood,SF-SPR-004,1,budget
174,19,8,Beverages (Non-Alcoholic),,2,budget
174,19,8,Dairy and Eggs,,5,budget
174,19,130,Personal Care and Health,PH-OTC-002,1,budget
174,19,195,Seafood,SF-SPR-007,1,budget
174,19,216,Meat and Poultry,MP-PRM-007,3,budget
174,19,216,Pantry Staples and Packaged Goods,,7,budget
174,19,216,Seafood,,2,budget
174,19,216,Snacks and Confectionery,,2,budget
174,19,223,Dairy and Eggs,DE-CRE-007,9,budget
174,19,240,Seafood,,1,outside
174,20,37,Frozen Foods,,1,closed
174,20,37,Fresh Produce,,3,closed
174,20,37,Pantry Staples and Packaged Goods,,9,closed
174,20,37,Dairy and Eggs,,6,closed
174,20,69,Bakery and Bread,,8,closed
174,20,69,Beverages (Non-Alcoholic),,5,closed
174,20,69,Frozen Foods,,12,closed
174,20,69,Fresh Produce,,17,closed
174,20,69,Meat and Poultry,,7,closed
174,20,69,Snacks and Confectionery,,2,closed
